label,comment_processed
1,终于 一览 尊荣 地方 主要 分 两块 闻名遐迩 门口 白马 地方 里面 整个 规划 轴对称 香火 非常 旺 和尚 不少 从右 左 逛 最好 左边 异域 风情 泰国 寺庙 正在 修建 印度 庙 整个 游览 完 正好 检票 位置 先 别急 一部分 没 玩 两个 地方 相通 继续 往前走 一片 很大 寺庙 环境 没 喧哗 路途 狄仁杰 墓 有意思 相对 幽深 寺庙 里 住 全是 尼姑 不禁 想 往前走 齐云塔 真的 听到 青蛙 神奇 细 玩 一遍 大概 四五个 小时 
1,不错 不错 
1,非常 满意 一次 购物 好评 点赞 网上 购票 非常 方便 
1,特别 漂亮 景色 
1,早点 公交 方便 园区 放 有点 
1,出票 快 门口 扫 二维码 进入 关林 值得 原址 足够 庄重 殿堂 供 关羽 大小 各异 关公 
1,趣味 有趣 性价比 高 景色 美丽 有趣 斤斤计较 
1,值得 号称 中国 第一 古刹 佛教 最早 传入 中国 寺院 喜欢 佛教 历史 朋友 一定 看看 
1,下过 雨去 最美 感觉 省内 最好 山 景区 交通 太赞 爬 玉皇顶 需要 毅力 值得 一去 
1,总体 挺 旅游景点 美中不足 回来 时座 船 买票 时 排队 路 堵 没有 管理人员 较为 混乱 
1,从小 语文课 本上 看到 龙门石窟 近在眼前 特别 震撼 
1,不错 一个 景点 挺 风景优美 
1,佛教 发扬 文化 传播 之地 值得 
1,白马寺 洛阳市 白马寺 佛教 进入 中国 第一站 
0,美的 地方 空气质量 物价 合理 适合 旅游 休闲 
1,关林庙 一个 非常 值得 一去 景区 里边 建筑 太有 特色 一点 觉得 设计 不太好 整个 景区 没有 休息 一会儿 地方 不停 走 
1,蔚为壮观 前 几天 刚刚 北魏 云冈石窟 龙门石窟 卢舍那 大佛 太 震撼 龙门石窟 一定 打车 西北 服务区 没 走 东北方向 只用 小时 游完 景区 家里 老人 西山 景区 乘坐 渡轮 回到 西山 码头 比较 省力 景区 成人 票价 元 老人 免费 渡轮 每人 元 过桥 坐 摆渡 车票价 元 走 完 西山 景区 基本 景区 走回头路 参考 
1,非常 值得 一去 一上午 时间 走 完 龙门石窟 有点累 卢舍那 大佛 不由得 人心 生 赞叹 站 面前 非常 神圣 一种 古人 敬佩 
0,震撼 艺术品 古代 人民 智慧 真 厉害 看到 破毁 盗窃 痕迹 痛心 
1,超级 好看 历史 意义 
1,进门 老头 手机 扫码 太慢 换 一部分 年轻人 提高 形象 提高 服务质量 
1,非常 值得 一去 
0,旅游 旺季 好多 景点 维修 
1,老君山 景区 风景优美 地理位置 优越 环境 
1,山顶 冷 索道 坐 欣赏 景色 总体 超赞 景色 不错 有趣 好玩 性价比 高 
1,关林庙 明朝 汉代 关庙 原址 修建 清朝 乾隆年间 扩建 基本 形成 如今 规模 进入 关林 大门 步行 中轴线 游览 依次 看到 关林庙 大门 仪门 甬道 拜殿 大殿 二殿 三殿 祠庙 部分 祠庙 后面 埋葬 关羽 首级 墓地 仪门 二殿 上面 威扬 六合 光昭 日月 两块 匾额 出自 慈禧太后 光绪皇帝 之手 
1,行 成名 久 
1,白马寺 中国 第一 古剎 佛教 传入 中国 兴建 第一座 官办 寺院 距今已有 多年 历史 寺院 建筑 历史 文化 味道 
1,景色 漂亮 风景优美 下次 时间 回去 强力 推荐 老君山 
1,不错 景区 里边 景色 历史 意义 值得一看 
1,第一天 洛阳 选择 龙门石窟 当天 下雨 园区 景色 不错 香山寺 晚上 点 停止 进入 晚 门口 一眼 可惜 点 没 看到 卢舍那 大佛 亮灯 
1,老君山 伏牛山 脉里 景观 最美 滑脱 峰林 独特 地貌 赋予 十里 画屏 第一 无二 秀美 诛仙 青云 志 外景地 体力 建议 坐 一级 索道 坐 二级 索道 舍身崖 那条 线路 十里 画屏 爬 金顶 最后 追梦谷 徒步 下山 十里 画屏 精品 主峰 金顶 美山 比较 高 经常 邂逅 云雾 建议 多云 天气 爬山 
1,白云山 地方 真的 凉快 本来 想 住 一天 可惜 没 时间 下次 
1,汉寿 亭 侯 五虎 大将 关羽 葬 首之地 中国 三 大关 庙 之首 海内外 华人 朝拜 圣地 
1,总体 超赞 性价比 高 有趣 好玩 景色 不错 景色 很美 累 第一段 索道 第二段 索道 坐 第一段 我用 学生票 携程 买 
1,课本上 一模一样 
1,佛教 圣地 里面 洗手间 纸巾 没有 请 服务员 放 纸巾 态度 极其 冷漠 说 没有 难道 纸巾 没 钱 放 游客 香火钱 随便 买 得到 没有 一点 服务 意识 
1,宏伟 壮观 中国 石刻 艺术 巅峰 之作 震撼 心灵 之旅 不虚此行 特别 提及 疏忽 钱包 遗落 景区 回程 途中 发现 离开 洛阳 多公里 本不报 希望 没成想 景区 票务 中心 客服 身份证 信息 费劲 周折 转天 联系 认真 核对 失物 邮寄 方式 归还 真是 万分 感谢 大美 洛阳城 大赞 洛阳人 
1,不虚此行 景色宜人 上山 下山 坐 索道 不会 累 
0,不值 真的 不值 块 
0,定位 准确 介绍 景点 内容 非常少 
1,墓葬 达到 一定 程度 称之为 林 关公 正直 忠厚 形象 刻 一位 游客 心上 关老爷 烧香 祈求 新年 一切顺利 
1,值得 一去 
1,风景 确实 不错 十里 画屏 美 山顶 好看 建议 开车 景区 真的 太大 第一段 一定 坐 缆车 知道 爬 啥时候 挺不错 
1,参观 个人 觉得 请个 导游 讲解 会 更好 
1,老君山 原名 景室 山 位于 河南省 洛阳 栾川县 县城 东南 三千米 处 伏牛山 脉 主峰 玉皇顶 海拔 米 道教 中 历史 最长 山脉 
1,开车 过去 真的 直接 开 里面 停车场 直接 一段 缆车 爬 俩 三 小时 差不多 快到 伏牛山 主峰 周末 有点 后面 一个 小时 下去 景区 东西 不怎么 贵 
1,远 赴 人间 惊鸿 宴 一睹 人间 盛世 颜 
1,白马寺 交通 方便 洛阳 火车站 出发 马路 对面 乘坐 路 公交车 直接 到达 行程 大致 需要 一个 小时 左右 终点站 建议 直接 吃 完 午饭 上车 过去 车 睡 一个多 小时 养足 精神 白马寺 之旅 里面 建筑 布局 特色 毕竟 中国 佛寺 开山鼻祖 白马寺 第一 中国 第一座 官办 寺院 第一座 佛塔 第一座 比丘 道场 被誉为 中国 佛教 祖庭 寺 几个 景点 建议 容错过 大雄宝殿 三世佛 采用 元代 夹 干漆 造像 此乃寺 内镇 馆之宝 元代 书法家 赵孟頫 手书 洛京 白马寺 祖庭 记是 非常 珍贵 碑刻 寺院 门口 宋代 石马 请 千万 爱护 文物 不要 骑上去 
0,感觉 收费 地方 太多 门票 便宜 里面 索道 收费 便宜 
1,洛阳 白马寺 真的 很大 一千多年 历史 
1,白马寺 白马 驮经 得名 我国 第一座 寺院 洛阳 白马寺 必须 打卡 景点 洛阳 景区 门票 合理 导游 不错 觉得 参观 景区 请个 导游 必要 白马寺 距离 市区 比较 远 租车 比较 方便 
1,整体 算 没 拍照 关公 雕像 已经 开光 心里 想着 
1,白马寺 洛阳 郊外 中国 第一座 寺庙 白马 伏经 得名 不错 地方 
1,景色 不错 买 中灵 索道 大概 五个 小时 转遍 带 四岁 半 孩子 中 天门 一段 比较 长 石阶 上面 比较 平坦 上面 吃 不算 贵 
1,值得 一去 看看 景区 一个 小时 足以 关键 请 导游 讲解 会 更好 具备 历史 知识 能够 导游 互动 适合 带 孩子 看看 
1,快捷 方便 有效 
1,关林庙 关羽 首级 归葬 处亦墓 庙 成为 中国 心中 崇拜 整个 庙宇 大部分 明代 建筑 遗存 少部分 清代 周围 苍松翠柏 怀念 那位 心中 英雄 
1,老君山 景色 确实 不错 
1,游玩 愉快 舒服 风景优美 值得 国人 一去 
1,景色 很美有 古迹 山水 大佛 震撼 可惜 损毁 比较严重 景区 服务 管理 有待 提高 大门口 指引 到位 没有 地方 换 纸质 门票 讲解 器 质量 归还 地点 太远 
1,景色 优美 交通 方便 还会 早上 登顶 日出 不虚此行 
1,不虚此行 河南 旅游 云台山 接下来 就数 老君山 黄山 俊 华山 险 张家界 奇 运气 碰上 云海 秋季 应该 适宜 旅游 
1,四年 一年 新 变化 不同 感受 环境 服务 休闲 旅游 好去处 
1,释源 佛 弟子 一定 缅怀 两位 大师 
0,不值 性价比 低 特别 境内 交通 要元 自驾 交 服务费 按车 纯粹 想 钱 想 大坑 
1,不错 清幽 静谧 关二爷 兴趣 看看 里边 好多 烧香 不用 理会 
0,商业 气息 太重 主动 过来 说话 看中 钱包 一炷香 最低 元点 长明灯 许愿 看好 钱包 不要 陌生人 说话 陵园 很小 祭拜 关老爷 感觉 没白 关老爷 九泉之下 不想 看到 政府 商家 利用 陵园 昧心 眼子 钱 
1,很棒 做生意 爱 拜个 关老爷 起初 商贾 敬佩 关公 正义 忠义 诚信 
1,初游 老君 重峦叠嶂 高峰 入云绿植 如裳 十里 画屏 云海 飘渺 
1,洛阳 东面 市区 不远 里面 挺大 
1,似 青铜 实 王者 导游 专业 
1,没有 想象 漂亮 依旧 庄严肃穆 保持 一颗 尊敬 心 必要 景色 不错 
1,拜 关老爷 景区 工作人员 知道 钱 一柱 香元 最低 希望 关老爷 看到 贪婪 
1,关林庙 关羽 首级 埋葬 处 一千八百 年 厚重 历史 值得 推荐 了解 一下 
1,非常 棒 累 
1,挺好玩 很多 佛像 破坏 环境优美 卢舍那 大佛 震撼 
1,值得 一观 景色 优美 
1,门票 免费 感觉 很棒 
1,使用方便 介绍 详实 
1,雪景 迷人 值得一看 有景 历史 必 打卡 
1,方便快捷 出票 很快 
0,风景 美丽 雕塑 巧琢 天工 
0,不好 没有 纸质 纪念 票 
0,洛阳 不能 错过 景点 绝对 出乎意料 美景 
1,景色 秀丽 空气 新鲜 山清水秀 天蓝 云白 徜徉 林木 山水 之间 心旷神怡 流连忘返 路途 远 山路 绕 绕 晕车 
1,高温 天气炎热 体验 有限 距离 市区 七 公里 左右 直接 开车 西北 停车场 地下 停车场 走 约 米 商业街 到达 景区 门口 大部分 佛 首都 毁 非常 可惜 卢舍那 大佛 非常 震撼 应该 唯一 亮点 对面 景色 减少 白园 白居易 墓 很多 日 有人 碑刻 唐朝 文化 白居易 日 影响 非常 
1,一个 不错 地方 山顶 云海 兴奋 可惜 快到 山顶 时 下雨 有点 小寒 
1,匆匆 匆匆 难忘 军旅 生涯 点点滴滴 
1,不错 
1,笔者 中央电视台 广告 里 看到 河南 洛阳 老君山 山顶 金殿 吸引 上星期 实现 愿望 老君山 自然景观 人文景观 吸引 非常 值得 再次 
1,值得 一去 
1,国家 五 景区 伏牛山 脉 最高峰 老子 归隐 地被 万历 皇帝 封 天下 名山 国内 不可多得 自然景观 人文景观 交相辉映 景区 景区 老君庙 金殿 绝世无双 
1,当年 关心 泥马渡 康王 故事 没想到 白马寺 一座 历史悠久 古 寺庙 
1,时逢 大雾 看不见 一无所获 下次 
0,排队 太 痛苦 
1,挺好玩 走路 累 点 
1,千年 古刹 历史悠久 非常 地方 值得一看 
1,景点 里面 池塘 做 不错 
1,不错 看看 
1,行人 导游 讲 行比 有点 意思 
1,导游 讲得 详细 知道 很多 佛教 历史 知识点 赞 
0,道教 山脉 一定 登上 山顶 风景 不错 
1,中国 佛教 发源地 值得 一去 很长 知识 
1,不错 一次 体验 
1,挺 划算 
1,之前 来过 一次 没有 一次 玩得 仔细 世界 文化遗产 名不虚传 二个 小朋友 听 认真 学到 国家 历史 文化底蕴 
1,身临其境 感叹 古人 智慧 
1,五一 过来 超级 多人 挤 庆幸 点 进入 晚一点 更 停车 很难 公用 停车场 入口 一个 村庄 入口 路 很窄 进出 困难 村民 叫卖 车位 元个 景区 石窟 佛像 做 评价 建议 事先 下载 讲解 请 专业 讲解 真的 难搞 明白 文化 历史 景区 里面 牡丹 造型 雪糕 元个 建议 尝试 个人感觉 老 冰棍 更好 景区 卫生间 少坑 位少 每个 卫生间 门口 必然 排着 很长 队伍 真是 一次 难得 体验 
1,美的 景色 不虚此行 高速 免费 不错 
1,门票 不错 价格 建议 安排 小时 游玩 带 小孩 最好 小时 齐云塔 一个 方向 最好 带个 讲解 看看 
1,导游 讲解 详细 服务态度 热情 细心 很棒 
1,真的 免 门票 
1,庙宇 拜拜 不错 看看 古柏 不错 
1,景色 白云山 公园 景色 秀丽 山水 之间 郁郁葱葱 植被 覆盖率 达 百分之九十 天然 氧吧 趣味 非常 值得 游览 观光 性价比 性价比 超高 
1,经典 地方 历史 名城 好好 品味 真的 不错 
0,远来 说 免 门票 学生证 自驾 上山 每个 需要 交通费 块 保险费 个人 做 观光车 每个 明摆着 坑人 自驾 钱 车算 一个 钱 再也 不来 
1,老君山 值得 一去 
1,第一次 老君山 感觉 震撼 洛阳 市区 携程网 一天 游 团队 过来 洛阳 市区 栾川 往返 车程 大约 小时 交通 算是 方便 到达 景区 乘坐 双程 索道 往返 索道 步行 登山 小时 左右 抵达 山顶 主 景区 边走边看 很快 山顶 处才 参观 精华 蓝天白云 金顶 超赞 一个 值得 推荐 景点 有图 真相 
1,感觉 不错 带上 家人 一起 看看 走走 
1,不错 不错 不错 不错 不错 不擦 不错 不错 
1,非常 不错 值得 一去 
1,四大 石窟 绝对 值得 前往 
1,比较 值得 泰国 印度 中国 不同 寺庙 风格 不错 
1,险峻 下山 尝试 走 
1,带 小朋友 建议 索道 
1,火车 西安 洛阳 白马寺 其实 唐僧 一点 关心 没有 荷花 开 特别 漂亮 下午 非常 香火 不旺 里面 好几个 国家 拜 佛分 好几个 区 特别 泰国 馆 特别 富丽堂皇 逛 一会 走 
0,真的 很差 最会 圈钱 级 景区 别来 
1,五一 人太多 停车场 满 
1,寺庙 建筑 非常 特色 异国 寺庙 建筑 非常 值得一看 
1,壮观 值回 票价 
1,老君山 相当 不错 险峻 景色 优美 一身 一行 郑州 出发 两辆车 历经 连霍 高速 二广 高速 宁洛 高速 洛栾 高速 小时 分 终于 到达 提前 携程 定好 门票 到达 景区 后换票 顺利 开车 进入 景区 到达 住宿 酒店 吃 午饭 便 兴致勃勃 追梦谷 谷内 幽静 小溪 潺潺 春意盎然 一个多 小时 到达 老君 瀑布 说明 中间 铁梯 原路 返回 寨 沟 晚上 住 定 酒店 酒店 景区 内部 经济 实惠 房间 干净 第二天 开车 来到 云景 索道 需要 说明 一个 中灵 索道 两个 索道 中 天门 体力 坐 索道 中 天门 徒步 登山 后来 一段 登顶 累 坐 索道 登顶 峰林 索道 错过 十里 画屏 没有 走 栈道 会 遗憾 消耗 体力 累 快乐 
1,千年 古刹 过度 商业化 少林寺 好多 
1,人间 真的 神仙 居所 应该 
1,万福 大道 结义 柏 关公 冢 值得 一游 
1,大佛 宏伟 震撼 
1,中国 第一座 官方 修建 佛寺 意义 非凡 值得 体验 景区 建设 比较 到位 维护 风景 还好 大约 游览 三 小时 门票 便宜 性价比 超高 
1,道教 名山 登高望远 景区 交通 住宿 方便 
1,冬天 下雪 挺 美的 
1,非常 满意 
1,带 孩子 一家 口去 老君山 孩子 爬 比较 累 全程 座 索道 索道 比较 贵 山顶 没有 景 也许 爬山 比较 感觉 带 孩子 度假 不要 合适 
1,非常 美 空气清新 两天 下雨 山上 雾气 蒙蒙 好多 景色 真切 遇到 一个 希望 
1,龙门石窟 中国 石刻 艺术 宝库 龙门石窟 延续 时间 长 跨越 朝代 多以 大量 实物 形象 文字 资料 不同 侧面 反映 中国 古代 政治经济 宗教 文化 领域 发展 变化 
1,值得 一去 地方 我国 佛教 发源地 里面 佛祖 制作方法 已经 失传 
1,位于 河南省 洛阳市 滦川 海拔 米左右 
0,索道 一侧 竟然 没有 步 道 上山 无语 本来 爬山 追梦谷 提示 公里 服务区 爬 完 需要 八九个 小时 实际 登顶 全程 五个 小时 路上 指示牌 毁掉 会 不敢 继续 爬 有点 引导 坐 索道 意思 
1,洛阳 老君山 两天 天儿 出去 转转 有点 遗憾 
1,寺院 门口 纪念 白马 石像 唐僧 没有 关系 院里 供奉 几位 经书 翻译家 算 当时 文化 大使 寺院 五层 大殿 基本 明清 建筑 内部 正好 做 水陆 道场 无缘 近 唯一 看到 历史 痕迹 原始 台基 矗立 上面 后来 清凉 台好 分辨 出 不同 时期 基础 层面 台基 周围 留 几个 唐代 柱础 遗迹 寺院 佛殿 中 丝绸 漆器 佛像 倒 一绝 之前 扬州 鉴真 和尚 纪念馆 里 见 日本 做 类型 鉴真 
1,开车 还好 直接 开 缆车 站 没有 开车 有点 售票处 检票口 做 景区 游览车 五元 检票口 坐车到 缆车 站 十五元 来回 留 四十块 第一站 缆车 必须 做 第二站 感觉 做 走路 有点 远 下来 做 一个 山上 有点 冷 记得 带 一件 厚 衣服 雨具 必要 带 那天 正好 赶上 下雨 其实 没有 看到 心情 比较 郁闷 记得 看好 天气 
1,景色 震撼 太漂亮 阴天 上去 热 
1,震撼 多年 前 时空 交汇 
1,总体 不错 值得 推荐 没有 遇上 大巴 司机 罢工 山下 售票 大厅 附近 农家 宾馆 很多 没有 一家 类似 锦江 之星 宾馆 标间 周末 价钱 贵 条件 差不多 强烈建议 住 山上 景区 里面 周一 价钱 便宜 标间 条件 三岔路口 住宿 比较 集中 落叶松 氧吧 附近 农家饭 统一 定价 吃 几家 味道 不错 价格 算 公道 主要 景点 实际上 一个 山上 玉皇顶 黄山 一个 山沟 里面 九龙 瀑布 景点 俩 中间 白云 湖张 良祠 情人 谷 氧吧 芦花 沟 欧美 风情街 玉皇 湖等 
